"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean (excluding high income)","LAC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","31714467682.3311","34946604333.3879","34311325262.7833","37725156554.431","43342316390.2604","46355041776.526","52431339880.7799","59153267301.5546","78747232405.1429","107347512970.962","115760782719.481","127610520253.321","140642120206.982","156254929816.692","186537390417.79","219519673435.152","247992015662.538","240700619772.014","209346874577.22","213829135888.568","221939744364.786","228111619455.3","248791683949.969","277035553827.469","285475161698.719","297734359977.277","303606999077.441","331888865579.072","425082362459.648","496025975567.249","446549307029.156","487171437351.784","540368978716.509","537044639138.995","492518436413.159","557164761499.193","538166665552.814","492948129010.195","495849315377.606","582212245237.651","698656103881.054","825216607729.533","950138001769.473","1100485137342.87","950607615265.951","1219410247134.61","1440588069693.88","1419497929221.51","1406685146073.62","1384741069774.59","1135450710353.47","1070075926114","1197221467862.54","1206246382897.59","1183738313021.18","958681304463.804",
"Lao PDR","LAO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95880895.517268","124478988.060756","170493398.045807","197743266.115518","231623027.015707","274081419.733304","330860331.307709","386202270.417581","360323167.510595","284992705.369302","326808190.618988","285250699.64458","300554078.531201","323200159.093169","407095787.371624","458123075.17902","635437179.833141","904370072.191002","1072385909.73609","1467798894.14177","1468552910.53711","2172767658.76843","2696430488.8869","3306218188.21519","3646229060.05569","3826415521.52213","3995147404.95669","4576354843.51402","5277118779.74588","5720641850.75458","5935311271.15783","6153210337.75933",
"Lebanon","LBN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1108363012.2804","1334045918.23866","1797209034.26058","2170958105.11279","2605586540.58221","3053797727.05867","3508281909.71095","4084736685.19628","3692026496.10968","3446102819.23715","3605970149.25373","3661028192.37148","3677611940.29851","3084080134.59609","3173015086.4339","3305201631.57269","3850692312.35266","4720759793.13446","5465524549.24494","5308863751.94695","5791915162.56412","6818691069.25638","7665754932.72053","7801137785.82063","7843726277.39111","8175737845.03304","8020643887.7196","7872795564.84544","6672004874.80039","2177462327.60304",
"Liberia","LBR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37120100","37926800","30063500","31034800","69311100","68500600","86199500","108869500","122459000","88572200","99892300","199036800","407266500","620133600","598513600","542950500","467977400","523580600","579262400","563986400","538320100",
"Libya","LBY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13483307086.6142","18620703125","25385769230.7692","38328492815.6527","48254872107.1864","54024235704.1026","67569221967.9634","","","","","","","","","","","","",
"St. Lucia","LCA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197500518.518519","178216481.481481","185944000","184916444.444444","177612592.592593","182677000","181517666.666667","175281518.518519","181140296.296296","197809740.740741","205370128.386054","219450349.678283","209318241.675344","209432953.750367","178837751.5996",
"Latin America & Caribbean","LCN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","39434813865.8195","43638366832.2859","43111862961.8294","47282865085.1995","53547309608.0364","57411549010.3384","65104343003.7856","72971677068.1483","97759946442.7949","135802032658.411","138417911747.635","154299163463.281","171265477436.143","189739183607.638","229642221733.26","273022303078.38","306547635977.308","294116970199.308","258982265106.598","263765717616.387","271412673073.029","277567602896.816","294170144817.771","334156139357.641","338361953751.34","358722496203.338","367694101425.19","402269515284.749","495788308313.533","567342299859.944","532178351948.99","575299127034.567","639802592309.276","634480655259.166","590681301274.732","675990359672.722","657988451532.529","603252547902.263","609918573543.956","727071720049.923","877811286912.779","1044536965164.15","1197254119796.54","1395341165479.06","1213754184677.68","1563966075251.24","1762037652378.54","1758593330072.83","1741558057431.96","1728731105124.24","1556139561983.41","1473014783078.89","1637886135100.27","1656782929893.28","1624135554254.09","1344633990018.11",
"Least developed countries: UN classification","LDC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52229663899.8094","60425729871.2863","72812731400.3094","75099910980.5254","75720358371.8391","80661328051.1611","97860628614.1297","94080948731.0623","137415526536.439","208096371492.555","296639939065.374","412147225190.897","574536406976.021","850704443810.869","1240841036536.39","1481734147366.61","1868654388844.08","2523045956408.73","264269517638.217","263195678972.467","276975460702.476","256358673401.497","258451327637.943","287356712706.334","310349006239.694","325594966323.714","317214096041.994",
"Low income","LIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21449877205.6831","20648410162.6765","18854668931.4605","19198099887.9447","19592636932.8554","22584456158.2589","33638149556.6766","38464660640.4702","37125314433.1628","42088994296.1549","54613221278.3075","51760795687.0309","54936911023.1743","58606072150.4514","74095087258.5122","88587703339.2311","110485283523.97","132528942477.339","158985472777.765","141413787042.44","163849964391.794","112119896004.153","97052941975.0794","95894390367.9079","106958137144.614","98277121825.2404","96023455203.8321","101121889310.538","112189993339.582","115753401646.098","117556043357.894",
"Liechtenstein","LIE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2512245118.13572","2639380048.02445","2335619285.12053","2616805358.23016","2853661013.50665","2794559770.93772","","",
"Sri Lanka","LKA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","291662866.822057","296874842.565605","302409326.318002","256729419.392798","267075484.958111","366030724.024454","355869516.450775","371776214.465469","386518613.130951","457492180.952528","555315593.404476","594043112.214194","627243813.478235","739873858.350711","905863720.919639","1011805093.56557","983211446.289931","1187988416.09134","752579365.749686","959782454.286146","1204364520.64095","1247606688.23237","1264552668.51511","1371556137.02756","1601336587.57564","1587140097.20324","1726555156.46429","1856362372.27673","1886400467.71569","1893619834.99623","2114778527.96107","2330697241.96278","2512065233.85809","2672501777.73179","3093938504.65399","3476841748.29268","3693216620.22797","4073860313.61248","4362052626.84251","4283778550.39638","4461264359.17413","4224177589.52551","4631985078.40268","5367060712.80564","5913222650.45953","7367641791.04478","8665584365.59322","9679136022.10025","11958133103.4266","12481652062.5552","15114091349.6279","18279141568.0522","20616738957.5826","21673122082.7619","22456287278.2613","21899746812.2709","22924773528.541","23408617819.7714","23096486555.5575","23016609400.3242","21175641894.6661",
"Lower middle income","LMC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","318557602350.364","326550345092.795","319412842811.482","300820130895.893","307091062528.096","303135390100.547","298019555960.501","310037754549.247","323407650311.761","355679577687.935","344703803399.706","366664552724.99","354595627939.332","391919426475.24","448451690277.005","503171735263.695","503525870869.12","421388944876.846","464953961555.255","508909974148.5","517464176282.168","600497084774.664","739473975129.591","936324628865.767","1175687318951.71","1491679917360.57","1968841753699.84","2514189019404.19","2716430092512.55","3382294607220.31","4289064526096.1","2088099038871.32","2030222936181.97","2040885165075.68","1880388000019.78","1922298637448.23","2099476765684.06","2156782184574.15","2205370887157.45","2049244058503.36",
"Low & middle income","LMY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","135481442011.007","107140396103.354","106793988037.262","123260107214.217","139137966130.16","155648760991.751","167122895058.493","162088892963.836","169046044675.834","198676232111.215","223461008878.579","250323273520.239","282911731458.16","368142276325.194","484992006078.856","537167051027.245","584292333341.577","658111795412.205","687050303713.955","848579776210.248","970389257343.465","997846028667.915","991966449968.595","958687401866.601","956569500676.145","996327581151.664","1014810758005.55","1058615165158.34","1142504269193.15","1205642677571.14","1387134400285.7","1252962825953.24","1291015437180.52","1398611159257.45","1552674733813.6","1654257022832.01","1831300638543.55","1942365221116.72","1824637159433.79","1826345217543.95","2046276355587.39","2051564515676.36","2166460246969.88","2495612019804.95","3081787655924.36","3780958771930.35","4629162903172.56","5832198400970.35","7308594358593.83","7229574901724.12","8922372426021.45","10988201355056.6","9174953857357.47","9511069935728.89","9706193806069.04","8937359675439.2","8785930428002.46","9748464915274.53","10559852685735.1","10570779973098.9","10019761870029.4",
"Lesotho","LSO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","1112557.74884502","1907181.85636287","2860842.78314434","3814503.7099258","6993280.13439731","6357412.85174297","7470110.59778804","6993280.13439731","7778104.02684564","8861324.31377651","13577665.7060519","18879617.3657101","19804192.0216362","28329921.8031279","29243790.2483901","56790478.3808648","72809382.4228029","104374165.38264","97134472.9344729","53681525.1427519","47623103.8506418","45066088.2532366","34523533.8986853","44665645.5142232","58652996.0707269","82631449.3072355","92647004.9948526","127356162.795192","196137797.414261","246216058.906031","256584937.417756","273484059.930157","309450635.493921","307292512.734631","295856488.715278","281386972.487021","294335101.072101","312011239.516989","313703058.391702","300228182.189039","422265007.204516","523874837.451235","568131712.609878","638701218.341579","658145286.286087","716725584.660824","579721857.040018","703128596.409738","856354963.566991","763576777.886021","687012975.168926","785064020.934883","796126390.206052","646824960.054394","659292252.252252","795798562.781946","731660758.284654","562003739.407037",
"Late-demographic dividend","LTE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","85842670160.724","55986574532.7684","55496836030.2202","65244219988.0577","73170392814.2484","81595695376.3977","94992806489.6119","89291114164.6059","88150772826.8619","106558783928.021","130995023297.29","148494150928.069","172619019735.888","221322381560.641","259863542329.675","294519447375.161","317943586037.72","370990466490.826","382335824609.9","459966943332.775","543430038914.848","569103579986.224","581496228462.628","532185638677.167","570376781920.222","610689780011.433","628896021310.599","657229944952.657","719220263416.887","789995709449.172","794046108103.431","788706240883.946","795339909917.094","838886384238.727","967552313671.355","1065796584915.47","1173747179217.34","1231616583398.68","1163653263559.15","1108482115125.03","1250437353542.86","1297866587552.2","1372892159490.55","1588963475435.65","1942989268235.99","2365512418846.45","2872392210792.87","3564819125774.33","4464908495868.9","4274759974369.05","5193422444471.9","6372761958653.37","6778663918608.82","7152608898834.21","7337959378242.56","6750756445325.02","6565469550898.81","7312242399817.15","8166952024970.73","8124213820552.97","7831179822834.11",
"Lithuania","LTU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2215972630.51191","2272179542.51187","2727679758.30816","3063936987.48382","2883141130.77255","3035114372.0328","3313352611.13509","3747845402.46079","5232152284.26396","6694415052.16095","7735343948.25227","9064109674.99059","11757446633.8259","13967160837.114","9381374756.74173","9727011591.35605","12224097837.4473","12026555252.4244","12745041461.8281","13350505040.8643","11066319334.1273","11160920287.3299","12337217507.8926","13763906499.927","13810755522.0392","14124504449.7028",
"Luxembourg","LUX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4098347016.96771","3886218892.50814","3610872801.08254","3791426983.77417","3777085020.24292","3527039800.99503","3486111856.82327","3791454921.8897","4804792325.05643","5403845294.26372","5447688098.49521","5796843557.89738","7458294552.42267","7504442654.16728","5971326757.43262","6176372661.9323","6598062607.01729","6233071929.65944","6807205068.42292","7428512235.52965","6929247382.65472","7520603779.42895","7091405553.36558","7827329648.01465","8221854036.63528","8197924109.62648",
"Latvia","LVA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1549821734.16999","1587510209.29045","1824255988.38616","1847107113.07042","1862893346.14461","1879882966.39629","1904497425.56526","2160396771.25966","2509483458.3692","3094097827.50098","3436369632.85625","4476361926.26035","6701957324.5794","7805746235.93042","5532987211.56519","4898030230.1919","5693585998.64388","5809018591.17525","6071391161.67249","5936306935.66579","5206129146.0524","5197436310.52576","5791793933.38129","6421182145.38643","6475204007.9843","6557291893.86928",
"Macao SAR, China","MAC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","703496870.432143","850570098.967676","863622671.820875","889288092.157331","906523758.126459","845802369.953806","866048926.059208","840101268.361157","807817915.639585","776236932.92964","673803448.061244","680658251.79874","787538024.235775","896138216.449353","1334024041.64222","2097507936.11118","2541843477.39519","2481764566.5266","1579474719.1363","1358001549.57387","1533137113.06777","1742700158.95068","1916813738.37508","2766586120.11869","3466875391.3588","2984077747.62042","2517567904.31099","2257541034.37597","2333932222.29106","2158065364.05853",
"St. Martin (French part)","MAF","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","812172710.206501","835688173.105424","869281691.532457","919276751.309159","1009386424.26638","1066890623.45618","1188118811.88119","1397800382.54217","1745842362.85276","2687994873.90727","3160271437.38433","3068585522.59408","3596917815.82395","4148846809.22553","5198122643.68701","6249095666.31103","5635811921.1956","5363026730.86502","5017055953.20124","4571068611.31604","4528567027.72533","5332494178.6389","6008866877.21313","7128697421.15457","7196136990.17459","8329147980.53941","8399417729.07909","8890364054.81377","8380635444.67147","8959425698.14191","10277134028.103","11058394245.0005","10696128749.8688","10760037160.0516","10866739708.7022","10475881837.0036","10024102786.8707","10656450866.5275","13535209673.7132","15869400563.825","16305155115.6232","17265874721.4516","19496356334.6069","24758912558.2236","22516662322.6719","23916979518.1295","26976847674.2605","25949538732.5576","27954672535.8396","29161224319.8553","26401892608.7892","26749732347.6931","28692426743.7062","30555928447.385","30356136465.2546","29980203858.1417",
"Monaco","MCO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","693677581.86398","780902004.454343","742515739.432096","916589188.471244","892918825.561313","1102074780.87207","1181425725.03874","823203795.752372","944496929.617383","962498600.694056","",
"Moldova","MDA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498645168.271832","462554782.608696","490926839.82684","345238733.705773","240099960.091978","246704199.97748","325291214.598813","338757680.689604","409510636.466656","538293195.331068","572794453.792184","639996877.641629","855696504.913549","1157792340.26174","933561154.316987","1425255835.01087","1759503433.11809","1856315950.26174","2051593176.97906","2125296745.41879","1757373913.96764","1795213814.63375","2115224228.33667","2595130779.43951","2697342367.7251","2744559367.17242",
"Madagascar","MDG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1611735615.33645","2195285093.70853","1811167089.80493","1797638796.32799","2062377870.91784","2000393465.51226","2225010771.94282","2410642075.17211","2145812625.36207","2299809346.11955","2650067316.94344","2955924457.87449","3165862100.22057","2540617936.60167",
"Maldives","MDV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130204812.5","135672781.25","136484859.375","149921812.5","163399726.5625","260087750","225623156.25","244110445.3125","279501568.278318","282578946.683328","265525298.209765","311091863.670646","438903672.321899","488080587.439161","534763859.101839","678916787.951244","652879534.520869","442752673.701183",
"Middle East & North Africa","MEA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","134029544404.34","174182958546.65","194414781231.965","187055560534.708","263879625085.852","352156844153.145","350757441160.427","315061225087.82","281316141304.866","268069204376.27","251483829211.143","217484052962.556","206869569654.621","200101298325.537","220173249534.552","424389585111.275","213360716114.1","237552886878.98","226607541562.086","240378573149.434","278410278506.023","328710549263.509","345993048508.559","303046086790.613","359711051731.027","451378493789.337","427193305177.704","433256023760.717","487007081259.978","602854616351.206","781639775358.052","931097805879.405","1079254904154.22","1388413279020.3","1081976477267.45","1323082709514.2","1651683802832.26","1748353176638.88","1678735963576.92","1621849426643.43","1168983493197.33","1116797437900.14","1213747211575.78","1364882190215.43","1316874570757.14","1040801218718.97",
"Mexico","MEX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","5601864000","6381072000","7163664000","8046192000","9065808000","10870792000","11620088000","13464176000","16393936000","22210832000","26868328000","27040435064.9351","25333168141.5929","31580026315.7895","41950885964.9123","57297554347.8261","71869500000","48704091312.0567","45303012073.2723","52755710667.4613","55127762748.151","38613787185.3547","44576700950.5152","54019727794.6417","60055506906.3579","68309790762.9951","80633621720.1166","93425853500.9209","162651917447.683","169655577316.228","117715658628.532","139514784588.257","171132877438.909","178398731611.208","204825465043.304","242172813888.066","251357714909.605","252558757974.316","227487855037.538","256974329877.725","287666592738.05","333536352025.837","356181234512.546","385789926772.51","287061308839.309","342324708056.347","396134547664.469","405685757393.979","405990636235.515","414206549332.33","351388056195.302","319664147159.52","358639951232.399","380766057170.175","391390696235.387","318747082231.82",
"Marshall Islands","MHL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10918300","14638200","15628800","14627300","13002800","19473700","15592200","13688300","11208800","16290100","19952700","19204800","19992300","21902200","24660500","24238200","24093300","26158400","22129100","31590300","28313300","27059500","33667200","31300000",
"Middle income","MIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","134237502196.074","105890782790.451","105510924076.285","121793608845.137","137561974903.461","153936430417.837","165208529643.452","160097307201.882","166931592502.254","196347928739.48","220960008308.09","247554646310.57","279911385462.55","364643500108.619","480075490981.266","531202814209.121","577634768605.207","650892277814.213","678830858881.615","838417543076.059","958672072715.44","984192276064.864","978528682085.201","945149758478.457","942166802680.973","980695889767","996076821590.373","1036943523123.83","1126256321769.48","1187361390745.57","1365686655699.79","1232505935522.72","1272056998183.01","1379108437201.35","1532443079794.36","1631214068111.58","1798324439049.87","1904981735610.31","1788662454088.72","1786078489953.36","1994778840759.96","2002497991777.58","2114413781933.59","2439628666176.71","3011191854246.56","3696313936122.3","4523810988156.86","5705114447772.82","7155430522866.13","7092668994171.93","8763251147361.05","10874894154897.3","9077178097216.08","9414056254757.68","9598807585419.56","8838671986623.37","8689457157216.04","9646418298920.88","10446869168572.8","10454502849758.3","9902582859555.52",
"North Macedonia","MKD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1759319787.98587","1397397959.18367","808696916.126498","796963663.793103","864003934.059432","1133321486.83537","1105593405.38404","1103603061.78568","1045160395.28696","1027505787.16315","807630504.416279","763686282.925051","778681518.823679","1112342444.99957","1195570118.539","1274376720.90367","1486318127.61005","1715724192.82","1935644900.48414","1783762579.19393","1979481729.7474","2266045380.14234","2054382620.2801","2395091744.20685","2593163655.78385","2407651821.93525","2557449351.08744","2742973173.20796","3050332872.1038","2988141342.96197","2773459071.40733",
"Mali","MLI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","24288529.4322094","35562824.9908004","34151715.6830689","36796260.2445486","42969387.6846924","55036828.9028662","66017556.7053047","66773102.4778494","84154526.8623587","92305725.2443498","103554752.386949","119977806.031218","140876154.560703","257069798.371829","220866130.717992","189864327.926722","210293432.177815","222014433.128891","216357242.79927","279572697.58309","344473863.711985","328235771.361423","348070929.751418","438090687.57805","453747525.433342","459705527.598323","438983063.638932","346802267.651297","470982364.820194","474421703.645782","506701664.467936","567416104.246122","627121819.0976","637337815.434871","786281476.78864","883283053.004858","1072880681.49681","1233223347.36603","1413924818.87494","1785094653.82922","1937830892.33855","2135721973.09417","2493250972.80401","2430080540.53978","2683371367.04491","2471884099.7555","2275697327.95896","2640989814.22654","2306172222.23444","2507892264.2648","2895990005.79861","3453256577.54617","3615600340.83675","3695219347.4129",
"Malta","MLT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","115045332.783845","110992302.014131","139471422.142214","169833081.131417","207133199.688161","290184201.718175","336346056.75048","395432448.917353","502072073.075638","637208023.952096","765382426.050211","728284191.829485","726230104.166667","668058770.971905","635898314.554428","636415538.06735","802272339.960673","940713469.184891","1055737770.85766","1107782581.91673","1293409968.93151","1373530411.68659","1412438551.62202","1232418753.50926","1405537544.01908","979745622.568093","989958432.586946","970070737.404071","1055393634.65576","1025358372.7938","1096265922.00666","976874558.809501","1108160776.16078","1348702970.29703","1360462630.79223","1345095510.50864","1351909296.19872","1447426909.38954","1752119085.98213","1525420672.409","1587275619.77993","1574794404.23163","1412269818.83592","1539189799.44216","1510119569.54962","1363536114.50128","1443679399.74045","1594211869.82463","1841365231.43771","1912293620.88828","1968449005.44938",
"Myanmar","MMR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46295720856.8261","82420763074.6324","146164502879.106","220258682950.926","316609020093.228","457219617292.599","703038285709.333","1058137242628.66","1321666983648.18","1681069779060.48","2295797199670.9","36189827277.9531","19605595093.7922","21186482880.1466","21737204489.5622","20446419330.6737","21795582996.4","24670832116.4637","26078199820.7205","28948581550.1146",
"Middle East & North Africa (excluding high income)","MNA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72571809627.208","83710140192.5394","104904578183.111","127872239691.247","138324477499.923","129532212941.314","159796140515.815","190550517751.501","179833513873.195","183143048402.346","199202805168.143","249804490871.704","316243905731.675","376632807386.76","456073345839.255","573760138601.237","489003038986.248","589744103163.563","668574736943.532","680957850419.238","616490724882.386","585745747799.079","448469938236.876","447034309760.522","457519698482.741","448232683474.072","439776130273.671","355810960198.273",
"Montenegro","MNE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209251870.32419","258816944.295182","277432241.004816","330091597.874025","393353613.111497","391428926.750404","481304729.644963","625830823.98029","804347443.972462","721592108.919144","710464006.363516","685959075.723831","608683027.110369","690051779.075943","656241210.030516","581733392.48087","684768805.309734","719972954.699121","877040840.415486","894002463.054187","824932193.732194",
"Mongolia","MNG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","576974000","655832533.333333","717192866.666667","566066750","594238900","818915766.666667","857645133.333333","923438333.333333","1387666666.66667","1055407840","816876200","457098985.915493","230844226.459669","290908112.279512","476957766.434096","318316252.281625","336858860.745073","254177874.246145","235847010.083494","252347079.760086","278222625.996689","314010346.388815","402333277.687652","564421061.268224","820039941.532302","1320987080.26588","1598067690.91409","1734820512.05511","1377747668.82622","2386494389.87485","3261779821.31871","3782681361.09843","3838414602.59756","3851061546.68472","3662111062.87277","3709756454.08762","4295950865.80037","5004469707.93462","5411585399.76138","4932415861.24544",
"Northern Mariana Islands","MNP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","596367096.54932","471405427.958356","368751871.354086","431278773.225582","402838314.329089","580321391.572293","761538246.300981","1027852348.71069","1070731086.25373","1012642179.78355","1055738272.57095","936798842.80767","1161054914.78957","1480597272.9648","1554007722.99553","1776564568.83248","1970607342.02002","2117728327.69561","1970024547.30125","1824819111.25114","2376780442.82982","2723582215.48655","2775089456.25347","3069332883.6113","2887117481.39811","2437707262.72754","3174608554.31294","3762638227.04946","3638744959.24565","3053731134.74912",
"Mauritania","MRT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","47522852.5381689","41582580.1973111","36012213.3687409","67889930.1921491","95045900.9332502","107294799.896164","110059826.714361","125037015.796735","119881007.453002","124802657.826443","139037162.031796","144301165.718897","150450451.967841","199584577.054562","240810455.883116","262300087.702549","241835233.083113","217213742.146775","284376886.517745","285140784.966766","297398440.686173","262031210.438282","246283199.827542","272686100.886105","329004149.760025","369099576.179739","360021515.260851","384602137.256836","434203884.538081","434186411.552747","531473995.069924","522171762.786262","463918977.534228","492100513.857981","535893247.950188","550173645.625337","556416975.627745","681623623.166875","643626082.266579","533000167.417955","506989887.688799","505045363.381774","548365102.83998","650446555.837382","974474446.536145","1719505439.31497","1608324594.81722","1899784104.31439","1544237119.13891","2149833700.62415","2983738999.28144","2521340964.87088","2788808086.28385","1874770831.61285","1402769564.36034","1613753685.74599","1614469273.74302","1685390108.30345","2066812388.93674","2282661290.32258",
"Mauritius","MUS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","155803337.573898","183584822.847457","232992065.938702","269019197.539671","248819020.600445","242712471.325463","226442860.427685","221762826.536365","231009470.808606","262651772.705197","385700706.944692","511096271.218027","580902981.909106","593778279.059397","737242237.69637","804860097.238106","921249222.524931","925687086.355394","1001479065.05423","1147118052.71967","1252810219.46613","1140084854.18358","1130360780.57076","1142268294.0387","1211784918.62733","1233808793.89481","1257240024.03044","1468721717.47039","1605928868.84739","1516055752.94445","1569977387.48143","1837470500.13253","2331510431.3108","2131552763.15872","2248021725.28943","2487946770.70996","2443394342.76206","2498778557.32963","2539253337.51339","2249840971.91122","2272191413.51475","2338362131.46798","2475541043.89646","2423640182.10777","1815873677.46887",
"Malawi","MWI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","16239675.2064959","17639647.2070559","17779644.4071119","16939661.2067759","24079518.4096318","29259414.8117038","36819263.6147277","39768019.8840099","38521540.8616345","41761670.4668187","47281891.275651","53676736.0693224","65993013.9720559","69937751.7392896","87850689.4912031","116462144.014818","117305585.980285","141322405.582014","169847102.050492","246698004.651732","250281984.97722","242518597.118284","225369398.389389","236860912.495744","217137823.687562","220477808.15543","228995701.466874","258764431.56608","287197907.312693","377330675.847074","464662684.59819","537662504.904933","510551688.729775","457171345.507404","228376367.8403","242656967.880814","399499598.262403","447906313.472227","289533661.381212","294369603.13554","281728378.101498","260597804.904062","587438405.754578","576772070.708367","543987647.950048","543502858.489164","651713976.186187","801120770.406402","855007055.799526","949132551.610895","1058897563.70497","1233715590.46868","906316678.040673","815908321.265792","885945680.799857","943692006.778144","795734012.994339","1587296522.87331","1815191869.81323","2043608082.02691","2252599137.4566",
